filename,id,ra,dec,snr_hst-f814w,mag_model_hsc-g,mag_model_hsc-r,mag_model_hsc-i,mag_model_hsc-z,mag_model_hsc-y,radius_sersic,sersic,axratio_sersic,angle_sersic,zfinal
galaxy_66480.fits,66480,149.98805096661798,2.2490038007406867,71.20630783415,23.682596928433306,23.533708389354956,23.359640882360445,22.930460324094668,22.58225805819796,0.36109429233598883,1.4227413047073663,0.5864793027590895,-24.290073262220858,1.4011
galaxy_80446.fits,80446,150.01130754671019,2.0654543023646745,306.46614379307874,25.73108528487302,24.67463940238711,23.252810396805277,22.54003191957836,21.766065192368792,0.1647838957272665,2.8948852761535036,0.3034541340199925,-80.6452372064648,1.4388
galaxy_83626.fits,83626,150.12488758795675,2.0465292374018986,88.51878937405388,25.12439943500584,24.219676838431006,23.987560909439154,23.681171679730994,23.667356304673707,0.1549722706787059,1.6193851938117414,0.752876717952406,7.85075187668771,0.366
galaxy_93737.fits,93737,150.12590349248714,2.1202495958071768,75.70443552471785,27.15518453933112,25.796524747669714,24.82929263635492,23.969013340524015,23.554382388064724,0.16234909876322046,2.219296779275795,0.3971619462910669,-69.12820112168333,1.0014
galaxy_387552.fits,387552,149.91319447870657,2.5122128237166157,1091.8333511095518,23.029086476064293,21.308105636216293,19.92976771923894,19.49117737369707,19.1924758578079,0.8358863009355674,3.802885084149827,0.6342002971408381,75.25416580260037,0.7159
galaxy_530489.fits,530489,150.35610343296725,2.5284910016302384,239.38661693586505,20.15061761916686,19.699143772759097,19.39817783492841,19.330019986324054,19.256429961502974,1.940531678346865,0.3,0.5374690010948888,32.745831412913276,0.1268
galaxy_578261.fits,578261,149.8572589942444,2.3177805565487963,115.36018960342815,24.05663157827953,23.856746964272958,23.6375984351581,23.46427078972771,23.02302653601818,0.1335254613349935,1.9603074565351064,0.828642017941004,-42.37945458035898,1.6557
galaxy_631028.fits,631028,149.96755269053955,2.3363515648077455,82.20035915953454,26.327190760208143,25.55100689073015,24.228094822629227,23.541740825853417,22.78045357150797,0.15925235593151713,1.7042743582244184,0.23339531347043851,9.54100346550571,1.4201
galaxy_670000.fits,670000,150.16175255790995,2.2420102857119857,124.0342793750472,23.582843320132834,22.76655441796007,22.253670590204553,22.112105160118826,21.94751834328776,0.7640281841531665,2.540892010145811,0.832771114994203,46.93271788140845,0.6041
